glottocode,EA001,EA002,EA003,EA004,EA005,EA033,soc_id,xd_id,pref_name_for_society,year,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA031,EA032,EA034,EA035,EA036,EA037,EA038,EA039,EA040,EA041,EA042,EA043,EA044,EA045,EA046,EA047,EA048,EA049,EA050,EA051,EA052,EA053,EA054,EA055,EA056,EA057,EA058,EA059,EA060,EA061,EA062,EA063,EA064,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA074,EA075,EA076,EA077,EA078,EA079,EA080,EA081,EA082,EA083,EA084,EA085,EA086,EA087,EA088,EA090,EA094,EA112,EA113,EA201,EA202,name,isocodes,level,macroarea,latitude,longitude,REF#,Language,NAME2,Family,Continent,Country,Latitude,|Latitude|,Lat bin,Longitude,ln[N],ln[A],MGS,ln[PET],ln[AET],ln[Biomass],AGPOT,ln[NPP],T,1/kT,ln[Precip],Elev,MinElev,MaxElev,ElevRange,Sigmaelev,ln[Rivers],Foraging,Agriculture,distlat,distlon,society_id,society_name,society_xd_id,language_name,language_family,variable_id,npp,code_label,focal_year,sub_case,comment,popd
kuna1268,1,1,0,2,6,1,Ca33,xd441,Kunama,1898.5,1,2,2,2,9,2,6,9,11,NA,NA,1,1,4,4,9,9,7,8,15,9,NA,3,6,7,NA,2,NA,NA,NA,4,2,3,7,2,6,3,9,9,8,6,NA,NA,NA,NA,NA,2,4,10,10,9,9,NA,NA,NA,NA,NA,9,9,1,9,1,9,2,3,9,9,2,4,2,4,6,2,2,11,3,8,2,2,8,4,8,NA,NA,3,NA,1,17000,Kunama,kun,language,Africa,14.5879,37.5292,3059,Kunama,KUNAMA,Nilo-Saharan,Africa,Ethiopia,14.50866692,14.50866692,15,37.84517913,8.913281138,7.209552866,3,7.675272165,6.355218928,6.133217572,0.186241745,5.600030951,262.0797235,21.68138577,6.538651216,1116.117293,961.4471417,1508.027367,546.5802257,107.4894608,0.693147181,20,80,0.07923308,0.31597913,Ca33,Kunama,xd441,Kunama,,MonthlyMeanNetPrimaryProduction,0.377383893,NA,NA,NA,,1.703728272
kuna1268,1,1,0,2,6,1,Ca33,xd441,Kunama,1898.5,1,2,2,2,9,2,6,9,11,NA,NA,1,1,4,4,9,9,7,8,15,9,NA,3,6,7,NA,2,NA,NA,NA,4,2,3,7,2,6,3,9,9,8,6,NA,NA,NA,NA,NA,2,4,10,10,9,9,NA,NA,NA,NA,NA,9,9,1,9,1,9,2,3,9,9,2,4,2,4,6,2,2,11,3,8,2,2,8,4,8,NA,NA,3,NA,1,17000,Kunama,kun,language,Africa,14.5879,37.5292,946,Kunama,KUNAMA,Nilo-Saharan,Africa,Eritrea,14.78139607,14.78139607,15,37.24769904,12.1388639,9.416735542,3.081926863,7.663346577,6.171128192,6.002294984,0.132824551,5.390275322,264.2704601,21.59300394,6.350791445,885.6152692,573.6713015,1461.775441,888.1041397,150.3303792,1.791759469,20,80,0.19349607,0.28150096,Ca33,Kunama,xd441,Kunama,,MonthlyMeanNetPrimaryProduction,0.377383893,NA,NA,NA,,2.722128353
kund1255,1,1,1,0,6,3,Ac37,xd63,Kunda,1950,2,8,5,5,9,2,3,9,11,3,9,1,1,4,4,9,9,1,3,1,1,5,3,6,7,2,3,NA,NA,NA,NA,NA,1,3,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,NA,NA,2,4,3,2,3,2,NA,2,2,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20000,Chikunda,kdn,language,Africa,-15.7337,30.2804,3189,Kunda,KUNDA,Niger-Congo,Africa,Mozambique,-15.55076006,15.55076006,16,30.50188459,8.612503371,7.106718355,5.394350378,7.546320644,6.411897813,7.879725486,0.417951374,6.269918598,249.0842631,22.22091297,6.592956812,419.4891654,319.138548,696.2107227,377.0721746,70.97311734,0,30,60,0.18293994,0.22148459,Ac37,Kunda,xd63,Chikunda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.63201581,NA,NA,NA,,1.505785017
kund1255,1,1,1,0,6,3,Ac37,xd63,Kunda,1950,2,8,5,5,9,2,3,9,11,3,9,1,1,4,4,9,9,1,3,1,1,5,3,6,7,2,3,NA,NA,NA,NA,NA,1,3,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,9,NA,NA,2,4,3,2,3,2,NA,2,2,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20000,Chikunda,kdn,language,Africa,-15.7337,30.2804,1774,Kunda,KUNDA,Niger-Congo,Africa,Zimbabwe,-16.02447506,16.02447506,16,30.50018406,11.88448902,8.362375659,5,7.509916046,6.436417246,7.576604467,0.442427682,6.172517297,233.9412679,22.88448421,6.603604673,460.3476706,330.839475,1060.798527,729.9590517,116.1503189,1.386294361,30,60,0.29077506,0.21978406,Ac37,Kunda,xd63,Chikunda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.63201581,NA,NA,NA,,3.522113362
kups1238,0,2,0,4,4,2,Aj27,xd403,Sapei,1934,1,8,5,5,8,1,8,9,11,6,1,3,3,1,1,9,9,NA,NA,NA,NA,6,3,6,6,NA,3,NA,NA,NA,10,NA,1,7,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,11,3,8,5,2,2,7,9,NA,NA,NA,NA,2,24000,Kupsabiny,kpz,language,Africa,1.33197,34.5991,3062,Kupsapiiny,KUPSAPIINY,Nilo-Saharan,Africa,Uganda,1.32911198,1.32911198,1,34.60026594,12.10625231,7.23900533,8.984997025,7.327327878,7.007556349,8.393948055,0.539767562,6.731216437,174.9121948,25.89935559,7.213494161,2296.6696,1148.2332,4084.416744,2936.183545,719.915812,1.098612289,20,80,0.00285802,0.00116594,Aj27,Sapei,xd403,Kupsabiny,Nilotic,MonthlyMeanNetPrimaryProduction,2.609337945,NA,NA,NA,,4.867246981
kura1249,1,1,0,2,6,1,Ah21,xd311,Kurama,1934.5,1,2,8,5,8,1,8,9,1,2,9,4,3,1,1,9,9,8,7,15,9,5,3,6,7,NA,4,NA,NA,NA,4,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25000,Kurama,krh,language,Africa,10.4766,7.93507,2709,Kurama,KURAMA,Niger-Congo,Africa,Nigeria,10.29602055,10.29602055,10,8.21343569,10.60410675,7.519684706,6.079952301,7.498305287,6.79714174,7.066224404,0.576461152,6.397307143,246.4861047,22.33201659,7.147812768,718.0997406,613.9672837,876.2329351,262.2656514,66.84395346,1.386294361,20,80,0.18057945,0.27836569,Ah21,Kurama,xd311,Kurama,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,NA,NA,NA,,3.084422042
kura1250,0,1,0,3,6,2,Ag24,xd260,Koranko,1930,1,2,8,6,8,1,8,9,11,NA,NA,4,4,1,1,9,9,6,4,15,9,NA,3,6,7,NA,3,NA,NA,NA,6,NA,1,7,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,7,4,7,4,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,125000,Kuranko,knk,language,Africa,9.49325,-10.6122,1067,Kuranko,KURANKO,Niger-Congo,Africa,Guinea,9.48103665,9.48103665,9,-10.0258547,10.91871823,9.261816472,9.030202296,7.655949425,7.170524222,9.298695365,0.294819793,6.775326422,249.4878799,22.20375246,7.544483746,561.4463713,421.5845807,984.9063715,563.3217908,109.7780144,1.791759469,10,90,0.01221335,0.5863453,Ag24,Koranko,xd260,Kuranko,Mande,MonthlyMeanNetPrimaryProduction,2.540359437,NA,NA,NA,,1.65690176
kura1250,0,1,0,3,6,2,Ag24,xd260,Koranko,1930,1,2,8,6,8,1,8,9,11,NA,NA,4,4,1,1,9,9,6,4,15,9,NA,3,6,7,NA,3,NA,NA,NA,6,NA,1,7,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,7,4,7,4,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,125000,Kuranko,knk,language,Africa,9.49325,-10.6122,1264,Kuranko,KURANKO,Niger-Congo,Africa,Sierra Leone,9.25252148,9.25252148,9,-11.25997209,12.49874226,8.995260953,8.701374025,7.524674966,7.129588609,9.074608266,0.375995374,6.821398731,248.3844249,22.25073084,7.739502527,478.371587,129.0247943,1505.941383,1376.916589,123.979256,1.945910149,10,90,0.24072852,0.64777209,Ag24,Koranko,xd260,Kuranko,Mande,MonthlyMeanNetPrimaryProduction,2.540359437,NA,NA,NA,,3.503481307
kusa1250,0,0,0,3,7,1,Ag41,xd279,Kusasi,1930,1,2,8,6,8,1,8,9,11,6,1,4,4,2,2,9,9,8,7,15,9,4,5,6,5,NA,3,2,NA,6,1,NA,1,7,2,7,2,1,NA,1,6,NA,2,NA,NA,NA,NA,2,3,NA,9,9,NA,9,NA,NA,NA,NA,9,1,9,1,9,NA,NA,1,2,NA,NA,NA,NA,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,93000,Kusaal,kus,language,Africa,10.9703,-0.38756,2236,Kusaal,KUSAAL,Niger-Congo,Africa,Ghana,10.87395344,10.87395344,11,-0.31309903,12.94800999,7.935143007,6.14245573,7.56804305,6.692853139,7.624542882,0.497769801,6.15889307,279.5150727,20.99738645,6.860347429,212.1076843,160.5616696,306.6672308,146.1055612,24.2341672,1.386294361,0,100,0.09634656,0.07446097,Ag41,Kusasi,xd279,Kusaal,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.457587852,NA,NA,NA,,5.012866984
kusa1250,0,0,0,3,7,1,Ag41,xd279,Kusasi,1930,1,2,8,6,8,1,8,9,11,6,1,4,4,2,2,9,9,8,7,15,9,4,5,6,5,NA,3,2,NA,6,1,NA,1,7,2,7,2,1,NA,1,6,NA,2,NA,NA,NA,NA,2,3,NA,9,9,NA,9,NA,NA,NA,NA,9,1,9,1,9,NA,NA,1,2,NA,NA,NA,NA,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,93000,Kusaal,kus,language,Africa,10.9703,-0.38756,2473,Buli,BULI,Niger-Congo,Africa,Ghana,10.57165586,10.57165586,11,-1.26545033,11.91839057,7.71356485,7,7.551254102,6.730591906,8.664305095,0.491674496,6.162427201,282.2088571,20.89553802,6.908336953,169.2935871,124.0243542,239.3197417,115.2953876,26.68019203,1.609437912,0,100,0.39864414,0.87789033,Ag41,Kusasi,xd279,Kusaal,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.457587852,NA,NA,NA,,4.204825723
kusa1250,0,0,0,3,7,1,Ag41,xd279,Kusasi,1930,1,2,8,6,8,1,8,9,11,6,1,4,4,2,2,9,9,8,7,15,9,4,5,6,5,NA,3,2,NA,6,1,NA,1,7,2,7,2,1,NA,1,6,NA,2,NA,NA,NA,NA,2,3,NA,9,9,NA,9,NA,NA,NA,NA,9,1,9,1,9,NA,NA,1,2,NA,NA,NA,NA,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,93000,Kusaal,kus,language,Africa,10.9703,-0.38756,4342,Kusaal,KUSAAL,Niger-Congo,Africa,Burkina Faso,11.09608305,11.09608305,11,-0.46811581,9.740968623,6.270943836,6.117227766,7.570836494,6.636596378,6.73835913,0.500060634,6.135653221,281.0832854,NA,6.792981178,231.9270077,181.1393115,343.019393,161.8800815,36.25837987,0.693147181,0,100,0.12578305,0.08055581,Ag41,Kusasi,xd279,Kusaal,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.457587852,NA,NA,NA,,3.470024787
kusu1252,0,2,2,1,5,2,Ae22,xd141,Kutsu,1900,1,8,7,5,8,1,8,9,11,3,9,4,4,1,1,9,9,8,7,15,9,5,3,5,7,NA,3,NA,NA,NA,10,NA,1,3,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,9,1,9,1,9,3,3,1,1,7,4,7,4,NA,5,2,NA,8,8,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,Kusu,ksv,language,Africa,-3.61459,25.2923,906,Kusu,KUSU,Niger-Congo,Africa,Democratic Republic of the Congo,-3.63808499,3.63808499,4,25.1411414,10.16585182,9.511866726,11.7466504,7.450812192,7.203132837,9.691268905,0.267110727,7.027365352,252.7173844,22.06739276,7.369926674,510.6190827,459.105536,605.9128203,146.8072843,23.8076106,2.564949357,40,60,0.02349499,0.1511586,Ae22,Kutsu,xd141,Kusu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.346370852,NA,NA,NA,,0.653985091
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,4711,Kutenai,KUTENAI,Language isolate,Americas,Canada,49.86907726,49.86907726,50,-116.095834,4.605170186,5.576650812,5.333333333,6.627338614,6.194377095,7.851107231,0.038696919,5.760158919,24.23072365,NA,6.50409141,1179.166824,532.351635,2062.473397,1530.121762,378.5900758,1.098612289,100,0,1.07987726,1.03083401,Nd7,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.148079298,NA,NA,NA,,-0.971480626
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,4711,Kutenai,KUTENAI,Language isolate,Americas,Canada,49.86907726,49.86907726,50,-116.095834,4.605170186,5.576650812,5.333333333,6.627338614,6.194377095,7.851107231,0.038696919,5.760158919,24.23072365,NA,6.50409141,1179.166824,532.351635,2062.473397,1530.121762,378.5900758,1.098612289,100,0,1.07987726,1.03083401,SCCS139,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.474802372,NA,NA,NA,,-0.971480626
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,4711,Kutenai,KUTENAI,Language isolate,Americas,Canada,49.86907726,49.86907726,50,-116.095834,4.605170186,5.576650812,5.333333333,6.627338614,6.194377095,7.851107231,0.038696919,5.760158919,24.23072365,NA,6.50409141,1179.166824,532.351635,2062.473397,1530.121762,378.5900758,1.098612289,100,0,1.07987726,1.03083401,B250,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.157028162,NA,NA,NA,,-0.971480626
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,4711,Kutenai,KUTENAI,Language isolate,Americas,Canada,49.86907726,49.86907726,50,-116.095834,4.605170186,5.576650812,5.333333333,6.627338614,6.194377095,7.851107231,0.038696919,5.760158919,24.23072365,NA,6.50409141,1179.166824,532.351635,2062.473397,1530.121762,378.5900758,1.098612289,100,0,1.07987726,1.03083401,WNAI106,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.671461215,NA,NA,NA,,-0.971480626
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,1537,Kutenai,KUTENAI,Language isolate,Americas,United States,47.53836185,47.53836185,48,-114.5766748,1.791759469,8.271804216,3.136363636,6.801889945,6.100828595,7.778069861,0.259639922,6.03954807,52.26754535,35.660407,6.304224507,1237.714468,534.0413843,2517.761049,1983.719665,404.6168845,0.693147181,100,0,1.25083815,0.48832524,Nd7,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.148079298,NA,NA,NA,,-6.480044747
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,1537,Kutenai,KUTENAI,Language isolate,Americas,United States,47.53836185,47.53836185,48,-114.5766748,1.791759469,8.271804216,3.136363636,6.801889945,6.100828595,7.778069861,0.259639922,6.03954807,52.26754535,35.660407,6.304224507,1237.714468,534.0413843,2517.761049,1983.719665,404.6168845,0.693147181,100,0,1.25083815,0.48832524,SCCS139,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.474802372,NA,NA,NA,,-6.480044747
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,1537,Kutenai,KUTENAI,Language isolate,Americas,United States,47.53836185,47.53836185,48,-114.5766748,1.791759469,8.271804216,3.136363636,6.801889945,6.100828595,7.778069861,0.259639922,6.03954807,52.26754535,35.660407,6.304224507,1237.714468,534.0413843,2517.761049,1983.719665,404.6168845,0.693147181,100,0,1.25083815,0.48832524,B250,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.157028162,NA,NA,NA,,-6.480044747
kute1249,3,3,4,0,0,2,Nd7,xd1205,Kutenai,1880,6,8,2,2,9,2,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,NA,2,2,5,3,1,1,1,4,1,2,6,9,9,6,8,1,3,6,1,1,1,9,10,10,9,9,9,9,9,9,9,9,10,1,9,1,9,2,2,5,5,1,9,7,1,3,5,1,11,8,7,2,2,11,4,7,2,59,NA,NA,1,NA,Kutenai,kut,language,North America,48.7892,-115.065,1537,Kutenai,KUTENAI,Language isolate,Americas,United States,47.53836185,47.53836185,48,-114.5766748,1.791759469,8.271804216,3.136363636,6.801889945,6.100828595,7.778069861,0.259639922,6.03954807,52.26754535,35.660407,6.304224507,1237.714468,534.0413843,2517.761049,1983.719665,404.6168845,0.693147181,100,0,1.25083815,0.48832524,WNAI106,Kutenai,xd1205,Kutenai,,MonthlyMeanNetPrimaryProduction,1.671461215,NA,NA,NA,,-6.480044747
kwai1243,0,2,3,0,5,NA,Ig18,xd850,Kwaio,1962.5,1,8,2,2,8,1,8,3,9,3,9,4,4,1,1,2,9,8,7,15,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6000,Kwaio,kwd,language,Papunesia,-8.93744,160.965,3800,Kwaio,KWAIO,Austronesian,Pacific,Solomon Islands,-8.96231819,8.96231819,9,160.9516104,9.487972109,6.664721419,12,7.239822805,7.239822805,9.802536407,NA,NA,244.6906656,NA,8.123663197,433.0007751,24,986.1325956,962.1325956,235.7515756,NA,50,50,0.02487819,0.01338961,Ig18,Kwaio,xd850,Kwaio,Austronesian,MonthlyMeanNetPrimaryProduction,3.172842556,NA,NA,NA,,2.82325069
kwak1269,3,2,5,0,0,2,Nb3,xd1090,Kwakwaka'wakw,1905,4,1,7,2,12,2,12,3,9,4,9,1,1,1,1,4,2,12,5,11,5,4,1,1,7,NA,3,NA,5,4,1,1,1,1,1,2,5,9,6,NA,9,1,1,6,1,2,9,9,10,9,NA,10,9,9,9,9,9,10,10,4,9,1,9,4,2,1,1,NA,NA,7,4,2,5,1,3,8,3,NA,NA,NA,NA,NA,NA,NA,7,NA,2,1000,Kwak'wala,kwk,language,North America,50.9269,-127.308,5182,Kwakiutl,KWAKIUTL,Wakashan,Americas,Canada,50.63724,50.63724,51,-126.641949,6.214608098,5.184188702,9,6.425624647,6.30130761,7.729523027,0.095868334,6.198926898,82.82811892,NA,7.433317441,155.232805,5.652844201,1028.252889,1022.600045,226.8886868,NA,100,0,0.28966,0.66605096,B288,Kwakwaka'wakw,xd1090,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,2.00510746,NA,NA,NA,,1.030419397
kwak1269,3,2,5,0,0,2,Nb3,xd1090,Kwakwaka'wakw,1905,4,1,7,2,12,2,12,3,9,4,9,1,1,1,1,4,2,12,5,11,5,4,1,1,7,NA,3,NA,5,4,1,1,1,1,1,2,5,9,6,NA,9,1,1,6,1,2,9,9,10,9,NA,10,9,9,9,9,9,10,10,4,9,1,9,4,2,1,1,NA,NA,7,4,2,5,1,3,8,3,NA,NA,NA,NA,NA,NA,NA,7,NA,2,1000,Kwak'wala,kwk,language,North America,50.9269,-127.308,5182,Kwakiutl,KWAKIUTL,Wakashan,Americas,Canada,50.63724,50.63724,51,-126.641949,6.214608098,5.184188702,9,6.425624647,6.30130761,7.729523027,0.095868334,6.198926898,82.82811892,NA,7.433317441,155.232805,5.652844201,1028.252889,1022.600045,226.8886868,NA,100,0,0.28966,0.66605096,Nb3,Kwakwaka'wakw,xd1090,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,2.060990158,NA,NA,NA,,1.030419397
kwak1269,3,2,5,0,0,2,Nb3,xd1090,Kwakwaka'wakw,1905,4,1,7,2,12,2,12,3,9,4,9,1,1,1,1,4,2,12,5,11,5,4,1,1,7,NA,3,NA,5,4,1,1,1,1,1,2,5,9,6,NA,9,1,1,6,1,2,9,9,10,9,NA,10,9,9,9,9,9,10,10,4,9,1,9,4,2,1,1,NA,NA,7,4,2,5,1,3,8,3,NA,NA,NA,NA,NA,NA,NA,7,NA,2,1000,Kwak'wala,kwk,language,North America,50.9269,-127.308,5182,Kwakiutl,KWAKIUTL,Wakashan,Americas,Canada,50.63724,50.63724,51,-126.641949,6.214608098,5.184188702,9,6.425624647,6.30130761,7.729523027,0.095868334,6.198926898,82.82811892,NA,7.433317441,155.232805,5.652844201,1028.252889,1022.600045,226.8886868,NA,100,0,0.28966,0.66605096,WNAI10,Kwakwaka'wakw,xd1090,Kwak'wala,Wakashan,MonthlyMeanNetPrimaryProduction,1.815890563,NA,NA,NA,,1.030419397
kwas1243,0,1,3,1,5,1,Ae42,xd163,Ngumba,1924.5,1,8,5,5,8,1,8,9,11,6,1,3,3,1,1,9,9,NA,NA,NA,NA,NA,3,5,7,NA,2,NA,NA,NA,5,2,1,3,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,3,9,2,3,1,1,7,1,7,1,6,5,2,4,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9000,Kwasio,nmg,language,Africa,2.39354,10.0812,2374,Kwasio,KWASIO,Niger-Congo,Africa,Cameroon,3.09031472,3.09031472,3,10.3428024,9.104979856,7.830515448,12,7.260590758,7.162582371,9.606641333,0.183535292,6.974043841,250.4147461,22.16444517,7.76422042,257.1183288,28.57416798,941.4966685,912.9225005,240.6116625,NA,40,60,0.69677472,0.2616024,Ae42,Ngumba,xd163,Kwasio,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.644225543,NA,NA,NA,,1.274464408
kwas1243,0,1,3,1,5,1,Ae42,xd163,Ngumba,1924.5,1,8,5,5,8,1,8,9,11,6,1,3,3,1,1,9,9,NA,NA,NA,NA,NA,3,5,7,NA,2,NA,NA,NA,5,2,1,3,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,3,9,2,3,1,1,7,1,7,1,6,5,2,4,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9000,Kwasio,nmg,language,Africa,2.39354,10.0812,4699,Kwasio,KWASIO,Niger-Congo,Africa,Equatorial Guinea,1.77177349,1.77177349,2,9.84014946,9.472704636,6.01471785,12,7.346422229,7.239820332,9.847564918,0.139770576,7.013503935,247.653703,NA,7.68671221,66.30404135,17.48606537,194.1517749,176.6657095,41.30668374,0,40,60,0.62176651,0.24105054,Ae42,Ngumba,xd163,Kwasio,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.644225543,NA,NA,NA,,3.457986787
